ref_date,napcs_group,napcs_group_name,product,uom,value,vector,coordinate,status,terminated
2018-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2018-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2018-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2018-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2019-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2019-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",109.3,v1324952519,1.384,,
2019-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.4,v1324952519,1.384,,
2019-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.4,v1324952519,1.384,,
2019-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",110.1,v1324952519,1.384,,
2019-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",110.1,v1324952519,1.384,,
2019-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",110.1,v1324952519,1.384,,
2019-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",97.9,v1324952519,1.384,,
2019-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",97.9,v1324952519,1.384,,
2019-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2019-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",102.0,v1324952519,1.384,,
2019-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",100.0,v1324952519,1.384,,
2020-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",100.0,v1324952519,1.384,,
2020-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",100.0,v1324952519,1.384,,
2020-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",100.0,v1324952519,1.384,,
2020-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",101.6,v1324952519,1.384,,
2020-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",101.6,v1324952519,1.384,,
2020-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",101.6,v1324952519,1.384,,
2020-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",101.6,v1324952519,1.384,,
2020-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",101.6,v1324952519,1.384,,
2020-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.9,v1324952519,1.384,,
2020-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.9,v1324952519,1.384,,
2020-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.9,v1324952519,1.384,,
2020-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",104.9,v1324952519,1.384,,
2021-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2021-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2022-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2022-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2022-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",108.1,v1324952519,1.384,,
2022-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",127.2,v1324952519,1.384,,
2022-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",127.2,v1324952519,1.384,,
2022-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",126.8,v1324952519,1.384,,
2022-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",129.9,v1324952519,1.384,,
2022-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",138.5,v1324952519,1.384,,
2022-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",138.6,v1324952519,1.384,,
2022-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",138.6,v1324952519,1.384,,
2022-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",136.0,v1324952519,1.384,,
2022-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",135.5,v1324952519,1.384,,
2023-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",143.1,v1324952519,1.384,,
2023-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",147.2,v1324952519,1.384,,
2023-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",147.2,v1324952519,1.384,,
2023-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",147.1,v1324952519,1.384,,
2023-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",147.6,v1324952519,1.384,,
2023-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",148.6,v1324952519,1.384,,
2023-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",147.5,v1324952519,1.384,,
2023-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",146.3,v1324952519,1.384,,
2023-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",148.8,v1324952519,1.384,,
2023-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",148.9,v1324952519,1.384,,
2023-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",146.7,v1324952519,1.384,,
2023-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",141.4,v1324952519,1.384,,
2024-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",146.5,v1324952519,1.384,,
2024-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",148.4,v1324952519,1.384,,
2024-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2024-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2024-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2024-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2024-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2024-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2024-09,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2024-10,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2024-11,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2024-12,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.3,v1324952519,1.384,,
2025-01,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.5,v1324952519,1.384,,
2025-02,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.1,v1324952519,1.384,,
2025-03,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.7,v1324952519,1.384,,
2025-04,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.7,v1324952519,1.384,,
2025-05,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",154.7,v1324952519,1.384,,
2025-06,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",166.5,v1324952519,1.384,,
2025-07,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",166.4,v1324952519,1.384,,
2025-08,P81,"Cement, glass, and other non-metallic mineral products",Concrete blocks and bricks [291121],"Index, 202001=100",166.4,v1324952519,1.384,,
